CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,MPR_ACT,PSUSTRAT,WEIGHT
201700079913,0,1,4,49,260,49,1,2,5,21,27.015279103
201700080090,0,1,3,62,565,62,2,2,5,18,22.750095988
201700080147,0,1,3,17,1053,17,1,2,6,15,23.584141034
201700080363,0,1,4,41,165,41,1,2,6,22,25.079944224
201700081135,0,1,3,28,440,28,1,2,3,11,23.441373985
201700081247,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700081341,0,1,1,34,1678,34,1,2,3,1,25.29821519
201700081381,0,1,1,34,1678,34,1,2,5,1,25.29821519
201700081514,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700081545,0,1,1,80,1800,80,1,2,3,2,24.147499322
201700081575,0,1,1,34,1688,34,1,2,5,1,25.298215189
201700081611,0,1,1,34,1688,34,1,2,11,1,25.298215189
201700081623,0,1,1,34,1688,34,1,2,3,1,25.298215189
201700081712,0,1,3,65,2851,65,1,2,3,13,23.546493198
201700081766,0,1,2,67,1919,67,1,2,8,8,23.019097849
201700081800,0,1,2,67,1921,67,1,2,9,8,23.019097848
201700081816,0,1,1,34,1692,34,1,2,3,1,25.298215189
201700081845,0,1,3,65,2851,65,1,2,3,13,23.546493198
201700081883,0,1,1,34,1684,34,1,2,5,1,25.298215189
201700081961,0,1,1,34,1684,34,1,2,3,1,25.298215189
201700081961,0,2,1,34,1684,34,1,2,3,1,25.298215189
201700082040,0,1,3,83,2810,83,1,2,8,13,23.853715915
201700082040,0,1,3,83,2810,83,1,2,11,13,23.853715915
201700082053,0,1,1,34,1695,34,1,2,3,1,25.29821519
201700082104,0,1,1,34,1693,34,1,2,16,1,25.298215189
201700082131,0,1,1,34,1693,34,1,2,3,1,25.298215189
201700082137,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700082385,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700082719,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700082997,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700083016,0,1,2,39,1369,39,1,2,3,7,28.969700882
201700083340,0,1,4,41,159,41,1,2,3,22,25.079944223
201700084156,0,1,3,28,437,28,1,2,3,11,23.441373985
201700084461,0,1,1,66,1766,66,1,2,14,1,25.275936572
201700084473,0,1,1,66,1766,66,1,2,3,1,25.275936572
201700084530,0,1,3,40,3076,40,1,2,3,15,23.201763174
201700084550,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700084707,0,1,1,66,1766,66,1,2,5,1,25.275936572
201700084920,0,1,4,46,353,46,1,2,3,22,25.256335564
201700085090,0,1,1,66,1757,66,1,2,3,1,25.275936573
201700085118,0,1,4,46,353,46,1,2,5,22,25.256335564
201700085236,0,1,1,66,1757,66,1,2,3,1,25.275936573
201700085267,0,1,1,66,1757,66,1,2,3,1,26.743520374
201700085317,0,1,1,66,1762,66,1,2,5,1,25.275936572
201700085327,0,1,1,66,1762,66,1,2,5,1,25.275936572
201700085523,0,1,4,56,206,206,1,2,5,20,27.561244315
201700085688,0,1,3,12,455,12,1,2,3,12,23.507377501
201700086378,0,1,3,65,2851,65,1,2,3,13,23.546493198
201700086472,0,1,3,30,2160,30,1,2,11,14,24.34222027
201700086543,0,1,2,29,966,29,1,2,3,7,22.605725216
201700086951,0,1,2,58,3245,58,1,2,3,6,26.068283483
201700087033,0,1,2,58,3248,58,1,2,5,6,22.499351782
201700087113,0,1,2,58,3248,58,1,2,5,6,22.499351782
201700087148,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700087193,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700087331,0,1,2,58,3248,58,1,2,5,6,22.499351782
201700087413,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700087428,0,1,2,58,3248,58,1,2,3,6,22.499351782
201700087501,0,1,2,58,3246,58,1,2,3,6,22.499351783
201700087842,0,1,2,67,1921,67,1,2,6,8,23.019097848
201700087851,0,1,3,83,2810,83,1,2,8,13,23.853715915
201700088068,0,1,3,40,3106,40,1,2,14,15,23.201763174
201700088116,0,1,3,40,3106,40,1,2,8,15,23.201763174
201700088426,0,1,4,20,3019,20,2,2,3,25,27.204184219
201700088503,0,1,4,20,3019,20,2,2,5,25,27.204184219
201700088536,0,1,4,20,3019,20,2,2,5,25,25.652092772
201700088540,0,1,4,20,3019,20,2,2,3,25,25.652092772
201700088575,0,1,4,20,3019,20,2,2,3,25,25.652092772
201700088586,0,1,4,20,3019,20,2,2,16,25,25.652092772
201700088731,0,1,4,20,3019,20,2,2,5,25,25.652092772
201700088754,0,1,4,20,3019,20,2,2,5,25,25.652092772
201700088807,0,1,4,20,3019,20,2,2,6,25,25.652092772
201700088816,0,1,4,20,3019,20,2,2,6,25,25.652092772
201700088918,0,1,4,20,3019,20,2,2,5,25,25.652092772
201700089405,0,1,4,20,3004,20,2,2,5,25,25.652092772
201700089594,0,1,4,20,3004,20,2,2,3,25,25.652092772
201700089799,0,1,4,20,3011,20,2,2,5,25,36.486553165
201700089881,0,1,4,20,3011,20,2,2,3,25,36.486553165
201700090234,0,1,3,40,3106,40,1,2,3,15,22.540835288
201700091006,0,1,3,38,573,38,1,2,3,14,23.612683469
201700091315,0,1,3,12,457,12,1,2,3,12,23.507377501
201700091733,0,1,3,28,432,28,1,2,3,11,23.441373985
201700091778,0,1,2,47,2035,47,2,2,8,9,43.683043482
201700091802,0,1,3,82,2152,82,2,2,5,19,33.221317679
201700092281,0,1,3,70,136,70,2,2,2,16,26.875292293
201700092492,0,1,3,12,457,12,1,2,5,12,23.507377501
201700093524,0,1,3,17,1040,17,1,2,5,15,23.584141034
201700093557,0,1,3,38,573,38,1,2,6,14,23.612683469
201700093642,0,1,1,72,1741,72,1,2,3,1,24.639399691
201700094190,0,1,3,51,1098,51,1,2,5,10,23.541237328
201700094197,0,1,3,51,1078,51,1,2,3,10,23.541237328
201700094284,0,1,3,51,1098,51,1,2,5,10,23.541237328
201700094310,0,1,1,72,1747,72,1,2,3,1,24.639399691
201700094351,0,1,2,29,970,29,1,2,5,7,22.828153093
201700094377,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700094461,0,1,1,76,2286,76,1,2,8,2,24.60487595
201700094651,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700094743,0,1,4,49,260,49,1,2,3,21,27.015279103
201700094802,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700094962,0,1,1,31,1714,31,1,2,3,2,28.691755288
201700095037,0,1,4,20,3011,20,2,2,16,25,36.486553165
201700095283,0,1,3,12,455,12,1,2,3,12,23.507377501
201700095345,0,1,3,12,457,12,1,2,5,12,23.507377501
201700095673,0,1,1,72,1723,72,1,2,9,1,24.639399691
201700095692,0,1,1,31,1708,31,1,2,3,2,25.925891997
201700095700,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700095790,0,1,3,62,567,62,2,2,3,18,22.750095989
201700095808,0,1,3,54,526,54,1,2,8,14,47.642354925
201700095875,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700096071,0,1,2,29,972,29,1,2,3,7,36.533349929
201700096243,0,1,3,17,1053,17,1,10,3,15,207.22614591
201700096403,0,1,4,46,369,46,1,2,3,22,48.831609694
201700096433,0,1,1,72,1723,72,1,2,9,1,24.639399691
201700096442,0,1,2,29,966,29,1,2,6,7,22.605725216
201700096799,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700096888,0,1,3,53,2666,53,1,2,3,15,21.294462492
201700096952,0,1,3,53,2702,53,1,2,3,15,21.294462493
201700096965,0,1,1,31,1709,31,1,2,3,2,24.503176565
201700096983,0,1,3,62,567,62,2,2,3,18,22.750095989
201700097030,0,1,1,31,1709,31,1,2,3,2,24.503176565
201700097049,0,1,4,56,206,206,1,2,3,20,27.561244315
201700097062,0,1,4,56,206,206,1,2,5,20,27.561244315
201700097082,0,1,3,62,567,62,2,2,3,18,22.750095989
201700097151,0,1,4,64,305,64,1,2,98,23,26.654274534
201700097349,0,1,3,75,1231,75,2,2,12,19,22.389819235
201700097670,0,1,3,28,437,28,1,2,8,11,23.441373985
201700097776,0,1,4,64,308,64,1,2,1,23,26.743377229
201700097776,0,1,4,64,308,64,1,2,3,23,26.743377229
201700098013,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700098155,0,1,2,27,877,27,1,2,3,6,162.09865769
201700098396,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700098488,0,1,1,76,2292,76,1,2,5,2,42.039657215
201700098570,0,1,4,60,257,60,1,2,3,21,27.833767484
201700098595,0,1,4,60,257,60,1,2,3,21,27.833767484
201700098637,0,1,4,60,257,60,1,2,3,21,27.833767484
201700098705,0,1,4,60,257,60,1,2,3,21,27.833767484
201700098767,0,1,4,60,257,60,1,2,3,21,27.833767484
201700098795,0,1,4,60,257,60,1,2,3,21,27.833767484
201700098812,0,1,4,60,257,60,1,2,5,21,27.833767484
201700098947,0,1,1,76,2298,76,1,2,3,2,39.520570485
201700099033,0,1,4,10,315,10,1,2,3,21,29.810851246
201700099223,0,1,1,72,1736,72,1,2,3,1,30.79329183
201700099285,0,1,1,31,1709,31,1,2,5,2,24.503176565
201700099374,0,1,1,31,1709,31,1,2,8,2,24.503176565
201700099559,0,1,1,31,1709,31,1,2,8,2,24.503176565
201700099656,0,1,3,30,3296,30,1,2,6,14,24.34222027
201700100041,0,1,3,59,505,59,1,2,3,10,24.053779742
201700100296,0,1,3,59,500,59,1,2,3,10,24.053779742
201700100520,0,1,3,28,448,28,1,2,3,11,23.441373985
201700100557,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700100647,0,1,2,29,970,29,1,2,6,7,22.828153093
201700100736,0,1,1,31,1710,31,1,2,3,2,24.503176566
201700100879,0,1,1,31,1710,31,1,2,3,2,24.503176566
201700100884,0,1,1,31,1710,31,1,2,3,2,24.503176566
201700100995,0,1,1,31,1714,31,1,2,3,2,28.691755288
201700101191,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700101756,0,1,4,49,261,49,1,2,3,21,27.015279103
201700101945,0,1,4,49,261,49,1,2,3,21,27.015279103
201700102302,0,1,4,49,262,49,1,2,3,21,27.015279103
201700102646,0,1,4,68,295,68,1,2,3,23,31.102646208
201700102935,0,1,4,56,208,208,1,2,3,20,27.561244315
201700105093,0,1,3,82,2139,82,2,2,99,19,23.014580738
201700105094,0,1,3,82,2139,82,2,2,9,19,23.014580738
201700105275,0,1,3,78,453,78,1,2,5,10,23.532293102
201700105332,0,1,3,12,456,12,1,2,5,12,22.837743853
201700105746,0,1,4,41,159,41,1,2,3,22,25.079944223
201700105812,0,1,4,41,159,41,1,2,99,22,25.079944223
201700105940,0,1,4,49,261,49,1,2,8,21,27.015279103
201700106046,0,1,4,20,3019,20,2,2,6,25,25.652092772
201700106452,0,1,4,24,170,24,2,2,3,24,22.628301708
201700106494,0,1,4,64,305,64,1,2,3,23,26.743377229
201700107066,0,1,4,49,261,49,1,2,3,21,27.015279103
201700107153,0,1,4,49,261,49,1,2,6,21,27.015279103
201700107294,0,1,4,49,262,49,1,2,3,21,27.015279103
201700107570,0,1,4,49,4015,49,1,2,3,21,27.015279103
201700109098,0,1,4,56,214,214,1,2,3,20,27.561244315
201700109902,0,1,3,12,455,12,1,2,3,12,23.507377501
201700109956,0,1,3,12,458,12,1,2,6,12,23.507377501
201700110442,0,1,3,48,90,48,1,2,3,12,23.857577604
201700110489,0,1,3,70,138,70,2,2,5,16,26.875292293
201700110605,0,1,3,70,138,70,2,2,3,16,26.875292293
201700110731,0,1,4,41,161,41,1,2,3,22,25.079944224
201700111209,0,1,1,72,1741,72,1,2,3,1,24.639399691
201700111313,0,1,1,34,1678,34,1,2,3,1,25.29821519
201700111453,0,1,2,29,966,29,1,2,1,7,22.605725216
201700111453,0,1,2,29,966,29,1,2,3,7,22.605725216
201700111477,0,1,2,67,1919,67,1,2,6,8,23.019097849
201700111512,0,1,1,34,1678,34,1,2,3,1,25.29821519
201700111525,0,1,1,34,1678,34,1,2,3,1,25.29821519
201700111634,0,1,1,34,1688,34,1,2,6,1,25.298215189
201700111642,0,1,1,34,1688,34,1,2,3,1,25.298215189
201700111662,0,1,1,34,1688,34,1,2,3,1,25.298215189
201700111676,0,1,1,34,1692,34,1,2,3,1,25.298215189
201700111677,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700111694,0,1,3,62,598,62,2,2,5,18,24.097569616
201700111853,0,1,1,34,1692,34,1,2,3,1,25.298215189
201700111918,0,1,1,34,1692,34,1,2,5,1,25.298215189
201700111978,0,1,1,34,1684,34,1,2,3,1,25.298215189
201700112227,0,1,3,51,1078,51,1,2,3,10,23.541237328
201700112249,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700112332,0,1,1,34,1684,34,1,2,5,1,25.298215189
201700112457,0,1,1,34,1695,34,1,2,98,1,25.29821519
201700112624,0,1,3,62,618,62,2,2,3,18,32.839536581
201700112726,0,1,2,67,1921,67,1,2,5,8,30.42797024
201700112728,0,1,2,67,1919,67,1,2,6,8,23.019097849
201700112784,0,1,4,56,209,209,1,2,98,20,27.561244315
201700112808,0,1,1,34,1693,34,1,2,3,1,25.298215189
201700112810,0,1,1,34,1693,34,1,2,3,1,25.298215189
201700112946,0,1,4,20,3019,20,2,10,3,25,201.78377017
201700112949,0,1,4,20,3019,20,2,2,3,25,25.652092772
201700113152,0,1,3,28,440,28,1,2,3,11,23.441373985
201700113356,0,1,4,60,232,60,1,2,3,21,27.833767483
201700113361,0,1,3,83,2810,83,1,2,5,13,23.853715915
201700113447,0,1,1,72,1723,72,1,2,3,1,26.070024577
201700113543,0,1,1,66,1764,66,1,2,3,1,25.275936572
201700113607,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700113712,0,1,1,66,1764,66,1,2,5,1,25.275936572
201700113750,0,1,2,67,1919,67,1,2,14,8,13.689419748
201700113776,0,1,3,51,1098,51,1,2,8,10,23.541237328
201700113780,0,1,1,57,2582,57,1,2,5,3,24.628793606
201700113792,0,1,1,66,1766,66,1,2,5,1,25.275936572
201700113989,0,1,1,66,1750,66,1,2,3,1,25.275936572
201700114000,0,1,1,57,2582,57,1,2,5,3,24.628793606
201700114148,0,1,1,72,1723,72,1,2,5,1,24.639399691
201700114191,0,1,1,66,1757,66,1,2,16,1,25.275936573
201700114387,0,1,1,66,1757,66,1,2,5,1,25.275936573
201700114389,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700114394,0,1,1,66,1762,66,1,2,5,1,25.275936572
201700114403,0,1,3,62,543,62,2,2,4,18,22.750095988
201700114403,0,1,3,62,543,62,2,2,5,18,22.750095988
201700114435,0,1,1,66,1762,66,1,2,5,1,25.275936572
201700114442,0,1,1,66,1762,66,1,2,3,1,25.275936572
201700114457,0,1,1,66,1763,66,1,2,5,1,25.275936572
201700114596,0,1,1,66,1763,66,1,2,5,1,25.275936572
201700114864,0,1,4,49,4015,49,1,2,3,21,27.015279103
201700115241,0,1,1,72,1723,72,1,2,3,1,24.639399691
201700115253,0,1,3,83,2810,83,1,2,3,13,23.853715915
201700115300,0,1,1,72,1723,72,1,2,5,1,24.639399691
201700115425,0,1,3,30,3296,30,1,2,5,14,23.648805202
201700115450,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700116068,0,1,4,46,337,46,1,2,3,22,25.256335562
201700116350,0,1,4,46,337,46,1,2,3,22,25.256335562
201700116405,0,1,4,46,337,46,1,2,3,22,25.256335562
201700116454,0,1,4,49,268,49,1,2,3,21,27.015279102
201700116514,0,1,4,46,337,46,1,2,3,22,25.256335562
201700116519,0,1,4,46,337,46,1,2,3,22,25.256335562
201700116647,0,1,3,55,1070,55,2,2,5,17,23.499454749
201700117826,0,1,4,20,3019,20,2,2,3,25,25.652092772
201700117827,0,1,4,20,3019,20,2,2,5,25,25.652092772
201700117831,0,1,4,20,3019,20,2,2,6,25,25.652092772
201700118284,0,1,1,50,1646,50,2,2,3,4,22.963618595
201700118284,0,2,1,50,1646,50,2,2,3,4,22.963618595
201700118384,0,1,1,50,1637,50,2,2,98,4,57.988541961
201700118403,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700118536,0,1,3,38,573,38,1,2,5,14,23.612683469
201700118768,0,1,4,56,206,206,1,2,3,20,27.561244315
201700118809,0,1,1,80,1800,80,1,2,3,2,24.147499322
201700118810,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700119867,0,1,1,61,1568,61,1,2,3,1,36.845194024
201700119867,0,2,1,61,1568,61,1,2,3,1,36.845194024
201700120051,0,1,1,61,1571,61,1,2,3,1,56.729444419
201700120333,0,1,1,61,1571,61,1,2,3,1,56.729444419
201700120761,0,1,1,61,1568,61,1,2,3,1,36.845194024
201700120785,0,1,1,61,1571,61,1,2,6,1,56.729444419
201700120792,0,1,1,61,1571,61,1,2,5,1,56.729444419
201700120984,0,1,1,61,1577,61,1,2,3,1,78.695826368
201700121071,0,1,1,61,1577,61,1,2,6,1,78.695826368
201700121193,0,1,1,61,1570,61,1,2,5,1,66.935798858
201700121624,0,1,1,61,1570,61,1,2,5,1,66.935798858
201700121682,0,1,1,61,1577,61,1,2,5,1,78.695826368
201700121725,0,1,1,61,1573,61,1,2,4,1,63.74235844
201700121725,0,1,1,61,1573,61,1,2,5,1,63.74235844
201700121876,0,1,4,46,338,46,1,10,5,22,225.00004598
201700121888,0,1,4,46,338,46,1,2,3,22,66.616554623
201700123401,0,1,1,31,1709,31,1,2,3,2,24.503176565
201700123401,0,2,1,31,1709,31,1,2,3,2,24.503176565
201700123401,0,2,1,31,1709,31,1,2,14,2,24.503176565
201700123426,0,1,1,31,1709,31,1,2,4,2,24.503176565
201700123426,0,1,1,31,1709,31,1,2,5,2,24.503176565
201700123461,0,1,4,56,206,206,1,2,3,20,27.561244315
201700123474,0,1,4,56,206,206,1,2,14,20,27.561244315
201700123525,0,1,3,40,3076,40,1,2,5,15,23.201763174
201700123983,0,1,3,12,455,12,1,2,3,12,23.507377501
201700124077,0,1,3,12,459,12,1,2,3,12,23.507377501
201700124388,0,1,4,56,208,208,1,2,3,20,27.561244315
201700124787,0,1,2,67,1928,67,1,2,3,8,31.49090149
201700124847,0,1,1,80,1800,80,1,2,5,2,24.147499322
201700125269,0,1,2,67,1933,67,1,2,3,8,32.529666085
201700125291,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700125410,0,1,3,40,3076,40,1,2,6,15,23.201763174
201700125478,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700125541,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700125917,0,1,3,12,457,12,1,2,14,12,23.507377501
201700126499,0,1,4,41,159,41,1,2,3,22,25.079944223
201700127078,0,1,3,28,437,28,1,2,3,11,23.441373985
201700127309,0,1,3,48,87,48,1,2,3,12,23.857577604
201700127929,0,1,3,12,455,12,1,2,3,12,23.507377501
201700128465,0,1,3,83,2811,83,1,2,6,13,23.853715915
201700128542,0,1,1,80,1800,80,1,2,3,2,24.147499322
201700128545,0,1,3,63,2907,63,2,2,3,16,24.02965104
201700128560,0,1,2,67,1933,67,1,2,8,8,32.529666085
201700128658,0,1,2,67,1933,67,1,2,3,8,32.529666085
201700128687,0,1,1,80,1800,80,1,9,5,2,160.64653623
201700128835,0,1,2,67,1933,67,1,2,4,8,42.999587476
201700128835,0,1,2,67,1933,67,1,2,6,8,42.999587476
201700128867,0,1,3,55,1075,55,2,2,5,17,24.991282197
201700129206,0,1,3,63,2907,63,2,2,3,16,24.02965104
201700129425,0,1,4,41,159,41,1,2,3,22,25.079944223
201700129536,0,1,4,41,162,41,1,2,3,22,25.079944224
201700129684,0,1,4,60,245,60,1,2,3,21,27.833767484
201700129699,0,1,4,60,245,60,1,2,3,21,27.833767484
201700129912,0,1,4,20,3019,20,2,2,3,25,25.652092772
201700130429,0,1,4,49,260,49,1,2,3,21,27.015279103
201700130644,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700130829,0,1,3,40,3106,40,1,2,3,15,23.201763174
201700130978,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700131222,0,1,4,10,329,10,1,2,3,21,29.810851246
201700131431,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700131477,0,1,4,60,234,60,1,2,3,21,27.833767485
201700131536,0,1,2,27,892,27,1,2,3,6,29.759377975
201700131548,0,1,1,80,1800,80,1,2,6,2,24.147499322
201700132067,0,1,3,38,573,38,1,2,3,14,23.612683469
201700132097,0,1,4,56,206,206,1,2,3,20,27.561244315
201700132104,0,1,4,56,206,206,1,2,5,20,27.561244315
201700132233,0,1,3,30,3296,30,1,2,5,14,24.34222027
201700132600,0,1,4,20,3019,20,2,2,5,25,25.652092772
201700132711,0,1,3,75,1230,75,2,2,3,19,22.389819235
201700133264,0,1,4,56,211,211,1,2,3,20,27.561244315
201700133429,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700133533,0,1,2,67,1919,67,1,2,6,8,23.019097849
201700133608,0,1,2,27,893,27,1,2,3,6,22.513300365
201700133632,0,1,2,67,1930,67,1,2,3,8,30.34326674
201700133758,0,1,1,80,1800,80,1,2,5,2,24.147499322
201700133854,0,1,3,51,1098,51,1,2,11,10,23.541237328
201700133969,0,1,1,80,1800,80,1,2,5,2,24.147499322
201700134108,0,1,3,83,2810,83,1,2,8,13,23.853715915
201700134112,0,1,2,67,1930,67,1,2,5,8,30.34326674
201700134172,0,1,1,80,1800,80,1,2,98,2,24.147499322
201700134172,0,2,1,80,1800,80,1,2,99,2,24.147499322
201700134301,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700134556,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700134981,0,1,4,24,147,24,2,2,14,24,22.628301708
201700135649,0,1,3,59,504,59,1,2,5,10,24.053779742
201700136105,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700136135,0,1,4,49,268,49,1,2,3,21,27.015279102
201700136173,0,1,1,80,1800,80,1,2,98,2,24.147499322
201700136180,0,1,4,64,307,64,1,2,3,23,26.743377229
201700136228,0,1,1,22,1259,22,2,2,3,5,23.169797841
201700136491,0,1,3,83,2810,83,1,2,3,13,23.853715915
201700136491,0,2,3,83,2810,83,1,2,3,13,23.853715915
201700136543,0,1,1,80,1800,80,1,2,6,2,24.147499322
201700136614,0,1,2,67,1919,67,1,2,3,8,23.019097849
201700136636,0,1,4,46,353,46,1,2,5,22,25.256335564
201700136763,0,1,1,80,1811,80,1,2,3,2,33.212487228
201700136908,0,1,1,80,1803,80,1,2,8,2,24.147499322
201700137165,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700137262,0,1,4,60,256,60,1,2,3,21,27.833767484
201700137407,0,1,4,56,206,206,1,2,3,20,27.561244315
201700137527,0,1,4,49,261,49,1,2,16,21,26.925270494
201700137653,0,1,3,78,466,78,1,2,5,10,23.532293102
201700137764,0,1,3,78,464,78,1,2,3,10,23.532293102
201700137864,0,1,3,12,455,12,1,2,5,12,23.507377501
201700137935,0,1,3,12,457,12,1,2,3,12,23.507377501
201700137986,0,1,3,75,1230,75,2,2,3,19,22.389819235
201700138155,0,1,3,59,505,59,1,2,16,10,24.053779742
201700138974,0,1,3,59,505,59,1,2,3,10,24.053779742
201700139385,0,1,3,59,500,59,1,2,3,10,24.053779742
201700139597,0,1,3,28,440,28,1,2,8,11,23.441373985
201700139768,0,1,1,80,1800,80,1,2,6,2,24.147499322
201700140085,0,1,2,67,1919,67,1,2,8,8,23.019097849
201700140136,0,1,3,63,2906,63,2,2,5,16,24.02965104
201700140292,0,1,3,38,573,38,1,2,2,14,23.612683469
201700140481,0,1,4,68,4056,68,1,2,2,23,31.102646209
201700140509,0,1,4,68,4056,68,1,2,3,23,31.102646209
201700140591,0,1,4,68,4056,68,1,2,2,23,31.102646209
201700140610,0,1,4,68,4056,68,1,2,3,23,31.102646209
201700140721,0,1,4,64,305,64,1,2,3,23,26.743377229
201700141699,0,1,3,28,437,28,1,2,3,11,23.441373985
201700142038,0,1,3,70,46,70,2,2,5,16,38.794216291
201700142139,0,1,3,70,138,70,2,2,3,16,26.875292293
201700142184,0,1,3,70,137,70,2,2,5,16,26.875292293
201700142331,0,1,3,17,1050,17,1,2,3,15,23.584141034
201700142464,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700142689,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700142902,0,1,2,39,1374,39,1,2,5,7,22.342693485
201700143030,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700143133,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700143181,0,1,2,39,1374,39,1,2,3,7,22.342693485
201700143333,0,1,2,27,892,27,1,2,5,6,22.513300365
201700143342,0,1,2,25,2018,25,1,2,5,8,22.85235309
201700143387,0,1,3,17,1036,17,1,2,3,15,23.584141034
201700143735,0,1,3,51,1098,51,1,2,5,10,23.541237328
201700143872,0,1,2,67,1919,67,1,2,6,8,23.019097849
201700143880,0,1,1,13,1207,13,1,2,11,3,24.157346062
201700144064,0,1,1,76,2286,76,1,2,3,2,24.60487595
201700144064,0,2,1,76,2286,76,1,2,3,2,24.60487595
201700144240,0,1,1,76,2286,76,1,2,3,2,24.60487595
201700144240,0,2,1,76,2286,76,1,2,3,2,24.60487595
201700144324,0,1,2,25,2087,25,1,2,3,8,22.85235309
201700145043,0,1,3,54,526,54,1,2,8,14,46.285209751
201700145140,0,1,4,41,163,41,1,2,2,22,25.079944223
201700145205,0,1,3,83,2810,83,1,2,3,13,23.853715915
201700145214,0,1,4,41,163,41,1,2,3,22,25.079944223
201700145214,0,2,4,41,163,41,1,2,3,22,25.079944223
201700145466,0,1,3,51,1098,51,1,2,99,10,23.541237328
201700145539,0,1,3,51,1078,51,1,2,5,10,23.541237328
201700145876,0,1,3,54,516,54,1,2,3,14,47.642354925
201700145890,0,1,2,67,1919,67,1,2,5,8,23.019097849
201700146027,0,1,1,50,1635,50,2,2,3,4,22.963618596
201700146135,0,1,3,54,526,54,1,2,3,14,47.642354925
201700146291,0,1,4,41,163,41,1,2,3,22,25.079944223
201700146319,0,1,4,41,163,41,1,2,3,22,25.079944223
201700146361,0,1,3,17,1053,17,1,2,98,15,22.912320692
201700146439,0,1,1,50,1645,50,2,2,5,4,22.963618593
201700146463,0,1,3,38,573,38,1,2,5,14,23.612683469
201700147036,0,1,1,31,1710,31,1,2,6,2,24.503176566
201700147093,0,1,1,31,1710,31,1,2,3,2,24.503176566
201700147174,0,1,1,31,1710,31,1,2,3,2,24.503176566
